ID,Target Pressure (bar)
767,0.49158597
768,0.45283586
769,0.4429532
770,0.43307054
771,0.39432046
772,0.3844378
773,0.3745551
774,0.25739568
775,0.24985808
776,0.2423205
777,0.18027848
778,0.1625089
779,0.14473931
780,0.11965211
781,0.12038807
782,0.12112405
783,0.076879755
784,0.07291359
785,0.06902681
786,0.055012308
787,0.052177116
788,0.05016411
789,0.046194457
790,0.04602212
791,0.045849785
792,0.45834625
793,0.42561972
794,0.39289314
795,0.38670683
796,0.35398027
797,0.32125372
798,0.31506744
799,0.28234088
800,0.2496143
801,0.24655148
802,0.23242952
803,0.21830754
804,0.11662221
805,0.09421325
806,0.073253885
807,0.08308275
808,0.077755675
809,0.07382466
810,0.103997014
811,0.10049428
812,0.09699154
813,0.08982812
814,0.086325385
815,0.08282264
816,0.075659215
817,0.072156474
818,0.06865375
819,0.43462
820,0.4133154
821,0.3920108
822,0.3934201
823,0.3721155
824,0.35081083
825,0.35222018
826,0.33091554
827,0.3096109
828,0.24278724
829,0.23195745
830,0.22112767
831,0.14579993
832,0.13231601
833,0.11883208
834,0.11578763
835,0.11310633
836,0.110425025
837,0.17473254
838,0.17183074
839,0.16892897
840,0.1618744
841,0.1589726
842,0.15607081
843,0.14901623
844,0.14611444
845,0.14321266
846,0.5957189
847,0.582029
848,0.568339
849,0.5506836
850,0.53699356
851,0.5233036
852,0.5056482
853,0.49195823
854,0.47826827
855,0.2978325
856,0.2891975
857,0.28056252
858,0.22982235
859,0.2155574
860,0.20129246
861,0.17249474
862,0.1720916
863,0.1716885
864,0.10475676
865,0.101562984
866,0.09836921
867,0.084073216
868,0.08087944
869,0.07768567
870,0.06338967
871,0.060195893
872,0.057643462
873,0.42172185
874,0.40803188
875,0.3943419
876,0.3566178
877,0.3429278
878,0.32923782
879,0.29151374
880,0.27782375
881,0.26413378
882,0.24345417
883,0.23481919
884,0.2261842
885,0.15325886
886,0.1330353
887,0.11281173
888,0.106317125
889,0.105914004
890,0.10492853
891,0.11370683
892,0.10981788
893,0.10592894
894,0.102213964
895,0.098325014
896,0.09443608
897,0.09072109
898,0.08683216
899,0.082943216
900,0.4433378
901,0.4125149
902,0.38169196
903,0.41533265
904,0.3845097
905,0.3536868
906,0.3873275
907,0.3565046
908,0.3256817
909,0.24581914
910,0.23224586
911,0.21867259
912,0.13532892
913,0.12525424
914,0.11517955
915,0.11240456
916,0.10687552
917,0.10134649
918,0.13091785
919,0.12809028
920,0.124981046
921,0.11200863
922,0.1088921
923,0.10577557
924,0.092803165
925,0.08968662
926,0.08657009
927,0.5103127
928,0.4985264
929,0.48674002
930,0.45560253
931,0.44381618
932,0.43202987
933,0.40089238
934,0.38910604
935,0.37731972
936,0.28139365
937,0.27330732
938,0.26522106
939,0.19222403
940,0.1744731
941,0.15672217
942,0.1251445
943,0.12531093
944,0.12547734
945,0.0884143
946,0.08506605
947,0.08171779
948,0.068254896
949,0.06490664
950,0.06155838
951,0.04882709
952,0.04695426
953,0.046135433
954,0.38795692
955,0.37045962
956,0.35296232
957,0.33101645
958,0.31351912
959,0.29602185
960,0.27407598
961,0.25657868
962,0.2390814
963,0.23659517
964,0.22686279
965,0.2171304
966,0.13396013
967,0.11546339
968,0.09696666
969,0.08912819
970,0.086049214
971,0.08297025
972,0.13909775
973,0.13611813
974,0.13313851
975,0.118725866
976,0.11545485
977,0.11218384
978,0.097325474
979,0.09405446
980,0.09078345
981,0.53809875
982,0.52250504
983,0.50691146
984,0.4678496
985,0.4522559
986,0.43666232
987,0.39760047
988,0.38200682
989,0.3664132
990,0.27842134
991,0.26923764
992,0.26005393
993,0.19691755
994,0.175475
995,0.15403247
996,0.12594938
997,0.1249767
998,0.124004036
999,0.07344738
1000,0.06971292
1001,0.06597846
1002,0.057871055
1003,0.055061825
1004,0.052252594
1005,0.046642065
1006,0.046468668
1007,0.046295274
1008,0.39073652
1009,0.36372092
1010,0.33670533
1011,0.3419667
1012,0.31495106
1013,0.28793547
1014,0.29319686
1015,0.26618123
1016,0.23916563
1017,0.22437562
1018,0.21189974
1019,0.19942388
1020,0.111483544
1021,0.09596979
1022,0.08045604
1023,0.096713774
1024,0.09232384
1025,0.087152176
1026,0.1109933
1027,0.10779953
1028,0.10460575
1029,0.09282011
1030,0.089626335
1031,0.08643256
1032,0.07464691
1033,0.07145314
1034,0.06825936
1035,0.441135
1036,0.427445
1037,0.41375497
1038,0.39057285
1039,0.37688288
1040,0.36319292
1041,0.34001076
1042,0.32632074
1043,0.31263077
1044,0.24307261
1045,0.23443763
1046,0.22580263
1047,0.1531432
1048,0.1365286
1049,0.119913995
1050,0.09936424
1051,0.09896113
1052,0.09782098
1053,0.08697735
1054,0.08378358
1055,0.0805898
1056,0.06546399
1057,0.062270213
1058,0.059076436
1059,0.04652954
1060,0.046190664
1061,0.046014793
1062,0.40645766
1063,0.3927677
1064,0.37907773
1065,0.3446171
1066,0.3309271
1067,0.3172371
1068,0.2827765
1069,0.2690865
1070,0.25539654
1071,0.24630626
1072,0.23767127
1073,0.22903627
1074,0.1439549
1075,0.124070354
1076,0.104185805
1077,0.08978547
1078,0.088406876
1079,0.08694661
1080,0.07836491
1081,0.07463045
1082,0.070895985
1083,0.0633544
1084,0.05961994
1085,0.056305707
1086,0.049333
1087,0.047058936
1088,0.04607883
1089,0.33626217
1090,0.30924657
1091,0.28223097
1092,0.2965636
1093,0.269548
1094,0.24253242
1095,0.25686502
1096,0.22984944
1097,0.21421152
1098,0.22353773
1099,0.21106185
1100,0.19858597
1101,0.10763423
1102,0.094150834
1103,0.08066744
1104,0.089307524
1105,0.08276361
1106,0.07700069
1107,0.20450321
1108,0.20221141
1109,0.19991958
1110,0.19195962
1111,0.1896678
1112,0.1872445
1113,0.17744085
1114,0.17461689
1115,0.17179294
1116,0.61242837
1117,0.600642
1118,0.5888557
1119,0.56162125
1120,0.54983497
1121,0.5380487
1122,0.51081425
1123,0.4990279
1124,0.48724157
1125,0.3365686
1126,0.32848233
1127,0.320396
1128,0.26680264
1129,0.25035688
1130,0.23391113
1131,0.21134728
1132,0.2115137
1133,0.21168014
1134,0.11356573
1135,0.1099085
1136,0.106251284
1137,0.100573994
1138,0.09691678
1139,0.093259566
1140,0.08758228
1141,0.08392507
1142,0.08026785
1143,0.47489172
1144,0.44977975
1145,0.42466784
1146,0.43991312
1147,0.41480118
1148,0.38968924
1149,0.40493456
1150,0.3798226
1151,0.35471067
1152,0.26415664
1153,0.25222945
1154,0.24030228
1155,0.15688579
1156,0.14498074
1157,0.1330757
1158,0.1284197
1159,0.124599285
1160,0.120778896
1161,0.0806174
1162,0.07742362
1163,0.074229844
1164,0.06782673
1165,0.06463297
1166,0.061439186
1167,0.055036083
1168,0.051842302
1169,0.049267724
1170,0.30605447
1171,0.29236448
1172,0.2786745
1173,0.27501506
1174,0.26132503
1175,0.24763508
1176,0.24397562
1177,0.23028564
1178,0.21659566
1179,0.21529754
1180,0.20666254
1181,0.19802755
1182,0.11832923
1183,0.1072399
1184,0.09615057
1185,0.09197024
1186,0.090301104
1187,0.08863196
1188,0.114162
1189,0.11081374
1190,0.10746549
1191,0.09704256
1192,0.09369431
1193,0.09034605
1194,0.07992314
1195,0.07657488
1196,0.073226616
1197,0.47698015
1198,0.4594828
1199,0.4419855
1200,0.42888176
1201,0.41138446
1202,0.39388713
1203,0.38078335
1204,0.36328605
1205,0.34578875
1206,0.26485497
1207,0.25512257
1208,0.24539019
1209,0.16346277
1210,0.14767203
1211,0.13188131
1212,0.11702771
1213,0.1154855
1214,0.11394328
1215,0.10808108
1216,0.104269385
1217,0.10045768
1218,0.09576114
1219,0.09194944
1220,0.08813774
1221,0.0834412
1222,0.079629496
1223,0.07581781
1224,0.42813724
1225,0.399218
1226,0.37029868
1227,0.3964638
1228,0.3675446
1229,0.3386253
1230,0.3647904
1231,0.33587116
1232,0.3069519
1233,0.24722135
1234,0.23419678
1235,0.2211722
1236,0.1360428
1237,0.12499224
1238,0.11394167
1239,0.12210951
1240,0.11715003
1241,0.11219054
1242,0.15766847
1243,0.15492234
1244,0.1521762
1245,0.13635075
1246,0.13331145
1247,0.13027216
1248,0.11348343
1249,0.11044414
1250,0.10740486
1251,0.46913904
1252,0.45925638
1253,0.4493737
1254,0.40239832
1255,0.39251566
1256,0.382633
1257,0.3356576
1258,0.32577494
1259,0.31589228
1260,0.28108305
1261,0.27354544
1262,0.26600784
1263,0.20280778
1264,0.18153542
1265,0.16026305
1266,0.1501616
1267,0.15118694
1268,0.15221232
1269,0.08520492
1270,0.08170219
1271,0.078199446
1272,0.06836484
1273,0.0648621
1274,0.061548598
1275,0.05295074
1276,0.05030786
1277,0.048364878
1278,0.42234862
1279,0.40104398
1280,0.3797394
1281,0.3662307
1282,0.34492606
1283,0.32362145
1284,0.31011277
1285,0.28880814
1286,0.26750353
1287,0.22825764
1288,0.21742786
1289,0.20659807
1290,0.13100843
1291,0.1137898
1292,0.096571155
1293,0.09524278
1294,0.09256148
1295,0.08934387
1296,0.08977601
1297,0.08604155
1298,0.082307085
1299,0.07323962
1300,0.06950516
1301,0.0657707
1302,0.057009663
1303,0.054200433
1304,0.051391203
1305,0.3742647
1306,0.3472491
1307,0.3202335
1308,0.32926401
1309,0.30224842
1310,0.27523282
1311,0.28426334
1312,0.25724775
1313,0.23023213
1314,0.23263651
1315,0.22016063
1316,0.20768476
1317,0.121563256
1318,0.10655762
1319,0.09155199
1320,0.09609117
1321,0.090244055
1322,0.08364052
1323,0.09186778
1324,0.08836503
1325,0.08486231
1326,0.07671651
1327,0.07321378
1328,0.069711044
1329,0.061565258
1330,0.05836098
1331,0.055673882
1332,0.41676062
1333,0.39545602
1334,0.3741514
1335,0.37152934
1336,0.35022476
1337,0.32892013
1338,0.32629812
1339,0.30499348
1340,0.28368887
1341,0.23293497
1342,0.22210518
1343,0.2112754
1344,0.13404173
1345,0.119460486
1346,0.104879275
1347,0.0954475
1348,0.092766196
1349,0.08946716
1350,0.1352734
1351,0.13203862
1352,0.12869036
1353,0.11575295
1354,0.1124047
1355,0.10905644
1356,0.09611902
1357,0.09277076
1358,0.08942251
1359,0.48473695
1360,0.46723968
1361,0.44974235
1362,0.425556
1363,0.40805873
1364,0.3905614
1365,0.3663751
1366,0.3488778
1367,0.3313805
1368,0.26673067
1369,0.2569983
1370,0.24726589
1371,0.17650156
1372,0.15775713
1373,0.13901272
1374,0.1336951
1375,0.13215289
1376,0.13061067
1377,0.10155274
1378,0.09805
1379,0.094547264
1380,0.08722715
1381,0.08372441
1382,0.08022167
1383,0.07290156
1384,0.06939882
1385,0.06590633
1386,0.44787407
1387,0.42656943
1388,0.40526482
1389,0.4028387
1390,0.3815341
1391,0.3602295
1392,0.35780334
1393,0.33649874
1394,0.31519413
1395,0.24508189
1396,0.2342521
1397,0.2234223
1398,0.14989696
1399,0.13563201
1400,0.12136705
1401,0.1076491
1402,0.1049678
1403,0.1022865
1404,0.13734801
1405,0.13460189
1406,0.13185574
1407,0.12461939
1408,0.121580094
1409,0.11854081
1410,0.111151405
1411,0.10811211
1412,0.10507282
1413,0.49797443
1414,0.48809177
1415,0.47820908
1416,0.46361682
1417,0.45373416
1418,0.4438515
1419,0.42925927
1420,0.4193766
1421,0.40949392
1422,0.2808771
1423,0.2733395
1424,0.2658019
1425,0.19517478
1426,0.18322664
1427,0.1712785
1428,0.14318298
1429,0.14391893
1430,0.14465493
1431,0.11329566
1432,0.11010188
1433,0.106908105
1434,0.09454356
1435,0.09134979
1436,0.088156015
1437,0.07579147
1438,0.07259769
1439,0.06940392
1440,0.47769195
1441,0.46400198
1442,0.45031196
1443,0.42057276
1444,0.40688276
1445,0.3931928
1446,0.36345357
1447,0.3497636
1448,0.33607364
1449,0.26177472
1450,0.25313973
1451,0.2445047
1452,0.16784011
1453,0.14978513
1454,0.13173015
1455,0.12535211
1456,0.12494899
1457,0.12454587
1458,0.09707318
1459,0.09333872
1460,0.08960426
1461,0.07569082
1462,0.07195636
1463,0.06857399
1464,0.056180008
1465,0.05337078
1466,0.05078782
1467,0.4608922
1468,0.43387657
1469,0.406861
1470,0.39415428
1471,0.3671387
1472,0.34012312
1473,0.32741642
1474,0.3004008
1475,0.27338523
1476,0.2456844
1477,0.23320854
1478,0.22073264
1479,0.13575312
1480,0.114983216
1481,0.0942133
1482,0.09175526
1483,0.087344326
1484,0.082751
1485,0.09109677
1486,0.087285064
1487,0.08347336
1488,0.07118069
1489,0.067368984
1490,0.064054586
1491,0.052940633
1492,0.050090693
1493,0.047860187
1494,0.42189112
1495,0.39297187
1496,0.3640526
1497,0.36378503
1498,0.33486578
1499,0.30594653
1500,0.30567893
1501,0.27675968
1502,0.24784045
1503,0.23448937
1504,0.22146478
1505,0.20844021
1506,0.12026008
1507,0.101624325
1508,0.08298858
1509,0.08780546
1510,0.081523865
1511,0.076941304
1512,0.111147076
1513,0.107798815
1514,0.10445057
1515,0.10076968
1516,0.09742142
1517,0.09407318
1518,0.09039229
1519,0.08704403
1520,0.08369578
1521,0.43557012
1522,0.41807276
1523,0.4005755
1524,0.41190746
1525,0.3944102
1526,0.3769129
1527,0.38824487
1528,0.37074757
1529,0.35325027
1530,0.24550258
1531,0.2357702
1532,0.2260378
1533,0.15413758
1534,0.14526428
1535,0.13639095
1536,0.1170732
1537,0.11553099
1538,0.11398877
1539,0.10278896
1540,0.0990545
1541,0.095320046
1542,0.08839963
1543,0.08466517
1544,0.08093071
1545,0.07401028
1546,0.07027583
1547,0.06654137
1548,0.41711807
1549,0.39010248
1550,0.36308688
1551,0.3788718
1552,0.3518562
1553,0.3248406
1554,0.34062552
1555,0.31360993
1556,0.28659433
1557,0.24646287
1558,0.23398697
1559,0.22151111
1560,0.13697278
1561,0.12397503
1562,0.11097728
1563,0.1082248
1564,0.10383486
1565,0.09944492
1566,0.10554923
1567,0.10204649
1568,0.098543756
1569,0.090537325
1570,0.08703458
1571,0.08353185
1572,0.07552542
1573,0.07202268
1574,0.068519935
1575,0.46793634
1576,0.4466317
1577,0.42532712
1578,0.4247654
1579,0.4034608
1580,0.3821562
1581,0.38159448
1582,0.36028987
1583,0.33898523
1584,0.25823173
1585,0.24740194
1586,0.23657216
1587,0.15429306
1588,0.14015006
1589,0.12600705
1590,0.112776555
1591,0.110095255
1592,0.107413955
1593,0.07920639
1594,0.07524021
1595,0.07127403
1596,0.06368769
1597,0.060650468
1598,0.057719108
1599,0.050831936
1600,0.048992857
1601,0.04773535
1602,0.42566156
1603,0.39293498
1604,0.3602084
1605,0.37610215
1606,0.34337556
1607,0.31064898
1608,0.3265427
1609,0.29381612
1610,0.26108956
1611,0.22156985
1612,0.20744789
1613,0.19772883
1614,0.10759661
1615,0.092069596
1616,0.07654257
1617,0.08802628
1618,0.0828413
1619,0.077659026
1620,0.08806024
1621,0.08463474
1622,0.08120924
1623,0.06263961
1624,0.05929069
1625,0.056644306
1626,0.046006985
1627,0.04583218
1628,0.045657367
1629,0.40244436
1630,0.3830434
1631,0.36364245
1632,0.32453033
1633,0.30512938
1634,0.28572842
1635,0.24661632
1636,0.22721533
1637,0.21421152
1638,0.23403762
1639,0.22375655
1640,0.21347547
1641,0.12960142
1642,0.10534501
1643,0.0810886
1644,0.074703515
1645,0.07299453
1646,0.07132241
1647,0.10387901
1648,0.10083972
1649,0.09780042
1650,0.09298512
1651,0.08994583
1652,0.08690653
1653,0.082091235
1654,0.07905194
1655,0.076012656
1656,0.43859515
1657,0.42871255
1658,0.41882986
1659,0.41199046
1660,0.4021078
1661,0.39222515
1662,0.38538575
1663,0.37550306
1664,0.36562043
1665,0.2521832
